customer_id,customer_name,email,phone,area,city,signup_date,gender,customer_type
CUST0482,Tanish Maharaj,palwakeeta@example.org,9.1415E+11,Marathahalli,Bangalore,22-01-2023,Male,Premium
CUST0483,Idika Boase,okashyap@example.net,2126789000,Marathahalli,Bangalore,19-05-2024,Male,Regular
CUST0484,Hemang Bhattacharyya,nandini12@example.org,5683389912,Electronic City,Bangalore,11-08-2023,Other,Premium
CUST0485,Janaki Vora,qadim21@example.org,7532755423,Hebbal,Bangalore,12-08-2024,Female,Regular
CUST0486,Jyoti Dubey,raghavanrajata@example.net,9.18417E+11,Indiranagar,Bangalore,05-01-2023,Male,Regular
CUST0487,Prisha Raju,zansiwable@example.com,1302542264,Whitefield,Bangalore,10-10-2024,Other,Premium
CUST0488,Abeer Behl,hvaidya@example.org,6967860171,Yelahanka,Bangalore,17-04-2024,Female,Regular
CUST0489,Bimala Rana,baniktristan@example.com,4052778857,HSR Layout,Bangalore,12-08-2023,Female,Regular
CUST0490,Bina Parikh,sacharwazir@example.org,5509671085,BTM Layout,Bangalore,05-07-2023,Other,Premium
CUST0491,Vinaya Viswanathan,ssachdev@example.net,9180594982,Indiranagar,Bangalore,22-12-2023,Male,Premium
CUST0492,Shaurya Krishnamurthy,guneetbanerjee@example.com,5337415633,Rajajinagar,Bangalore,24-01-2024,Other,Regular
CUST0493,Zayyan Peri,wpuri@example.com,6080349221,Rajajinagar,Bangalore,05-02-2024,Male,Regular
CUST0494,Lekha Bali,indrajitbalakrishnan@example.org,3398805701,BTM Layout,Bangalore,15-08-2023,Male,Regular
CUST0495,Zaid Kade,qgara@example.net,1320360744,Rajajinagar,Bangalore,06-07-2023,Female,Regular
CUST0496,Eesha Nanda,ekbal93@example.org,5483483907,Indiranagar,Bangalore,03-06-2024,Other,Premium
CUST0497,Xavier Chaudhry,dipta53@example.com,7625694900,Yelahanka,Bangalore,22-02-2023,Other,Regular
CUST0498,Gaurangi Puri,nirjamadan@example.net,6906036317,Yelahanka,Bangalore,30-01-2024,Male,Regular
CUST0499,Janaki Rajagopal,nishabaria@example.com,990836270,Koramangala,Bangalore,01-01-2024,Other,Regular
CUST0500,Hemani Bose,rluthra@example.org,4273465930,Jayanagar,Bangalore,17-10-2023,Other,Regular
